,agg_scores,exp_scores,cell_type_category
pseudobulk_433,0.07306881516433099,0.47586116,Nephron epithelium
pseudobulk_434,0.0689761426438025,0.0,Nephron epithelium
pseudobulk_435,0.09418638861188497,1.061344,Immune
pseudobulk_436,0.08558963853124392,0.0,Immune
pseudobulk_437,0.05935698896200586,0.41745514,Immune
pseudobulk_438,0.11490345295214542,0.0,Nephron epithelium
pseudobulk_439,0.05402364301369044,0.0,Nephron epithelium
pseudobulk_440,0.05371736135657255,0.0,Nephron epithelium
pseudobulk_441,0.06367953902099244,0.5341476,Immune
pseudobulk_442,0.16671064110550662,0.72420514,Nephron epithelium
pseudobulk_443,0.1271355964272482,0.34497833,Nephron epithelium
pseudobulk_444,0.0774209224805388,0.09509987,Nephron epithelium
pseudobulk_445,0.09497867749541611,0.0,Immune
pseudobulk_446,0.11985391330472014,0.71307695,Immune
pseudobulk_447,0.07379149508278435,0.7313483,Immune
pseudobulk_448,0.1354695281324866,0.6408531,Nephron epithelium
pseudobulk_449,0.12336107298028491,0.0,Immune
pseudobulk_450,0.10600851825256294,0.50779897,Nephron epithelium
pseudobulk_451,0.021400782577982152,0.0,Nephron epithelium
pseudobulk_452,0.09347306896051726,0.8999877,Endothelium
pseudobulk_453,0.05365128758080304,0.36310223,Immune
pseudobulk_454,0.12376118395434049,0.5902758,Immune
pseudobulk_455,0.10843913772805246,0.0,Immune
pseudobulk_456,0.08639906997450164,0.0,Nephron epithelium
pseudobulk_457,0.10999684737725765,0.44731086,Immune
pseudobulk_458,0.10710585739206817,0.8796419,Immune
pseudobulk_459,0.04602556270355958,0.0,Nephron epithelium
pseudobulk_460,0.07731833114575873,0.0,Nephron epithelium
pseudobulk_461,0.1303032092473557,0.81386524,Immune
