,agg_scores,exp_scores,cell_type_category
pseudobulk_323,0.0659448522501378,1.128237,Immune
pseudobulk_324,0.046888724588368715,1.274187,Immune
pseudobulk_325,0.1329224456107987,0.8850573,Immune
pseudobulk_326,0.105280071396916,0.8975109,Immune
pseudobulk_327,0.12317960017389508,0.8871187,Immune
pseudobulk_328,0.09929116326202056,1.324438,Immune
pseudobulk_329,0.14995890016052454,0.8269953,Immune
pseudobulk_330,0.10082003090530738,1.1138285,Immune
pseudobulk_331,0.11174936122233384,1.0327897,Immune
pseudobulk_332,0.10839945921179314,1.2013184,Immune
pseudobulk_333,0.12691731819063237,0.7975785,Immune
pseudobulk_334,0.12161338217628893,1.1051445,Immune
pseudobulk_335,0.12574888358721775,1.0693527,Immune
pseudobulk_336,0.14967445897309156,0.9949976,Immune
pseudobulk_337,0.08836165714705803,1.139349,Immune
pseudobulk_338,0.07681136093003416,0.55504435,Immune
pseudobulk_339,0.09771831411557912,1.0943276,Immune
pseudobulk_340,0.11478090419040805,1.1010886,Immune
pseudobulk_341,0.0995416379591886,1.0980912,Immune
pseudobulk_342,0.2101873105680135,1.2707167,Immune
pseudobulk_343,0.1392457819565578,1.0832896,Immune
pseudobulk_344,0.0330849065479391,0.85528505,Immune
pseudobulk_345,0.1742479605964005,1.09767,Immune
pseudobulk_346,0.16147396617270393,1.0807973,Immune
pseudobulk_347,0.08902569029669136,1.0605516,Immune
pseudobulk_348,0.10392026448152787,1.1341009,Immune
pseudobulk_349,0.13516370189608617,0.98815525,Immune
pseudobulk_350,0.13684849176661035,1.1690625,Immune
pseudobulk_351,0.19705582177243422,1.0566024,Immune
pseudobulk_352,0.1123226249460425,1.0164951,Immune
pseudobulk_353,0.1603336971138524,1.1627802,Immune
pseudobulk_354,0.08086267483531324,1.0209153,Immune
pseudobulk_355,0.0754227825477727,1.0578805,Immune
pseudobulk_356,0.2082602200687201,1.2587197,Immune
pseudobulk_357,0.08387778705059352,1.1143485,Immune
pseudobulk_358,0.10246923462227354,1.3370538,Immune
pseudobulk_359,0.01837198491783244,0.78389657,Immune
pseudobulk_360,0.10429266305027024,1.431215,Immune
pseudobulk_361,0.12754603676603132,1.2113278,Immune
pseudobulk_362,0.1184123553150212,0.6216896,Immune
pseudobulk_363,0.1352012116594749,0.9587687,Immune
pseudobulk_364,0.15930443833394378,1.1279224,Immune
pseudobulk_365,0.12484732572783892,1.0274011,Immune
pseudobulk_366,0.1243707755447727,1.0866638,Immune
pseudobulk_367,0.03293106982891706,0.9370902,Immune
pseudobulk_368,0.121633601132995,0.944573,Immune
pseudobulk_369,0.13876782721655104,0.74815196,Immune
pseudobulk_370,0.14835616609616106,1.086745,Immune
pseudobulk_371,0.09962505554232984,1.0234888,Immune
pseudobulk_372,0.13470602851930077,1.2298425,Immune
pseudobulk_373,0.13342471739360642,1.1428349,Immune
pseudobulk_374,0.12912114170012184,0.85788256,Immune
pseudobulk_375,0.112831601300056,1.311273,Immune
pseudobulk_376,0.14075726294731516,1.1405058,Immune
pseudobulk_377,0.12089958722867485,1.1548481,Immune
pseudobulk_378,0.07562489612086824,1.0925636,Immune
pseudobulk_379,0.14740962957966688,0.99040174,Immune
pseudobulk_380,0.09251528318918308,1.4281772,Immune
pseudobulk_381,0.1232149209331478,1.2543893,Immune
pseudobulk_382,0.12708633729152677,1.1867684,Immune
pseudobulk_383,0.14984861656921228,1.049075,Immune
pseudobulk_384,0.1451932098780131,0.98330283,Immune
pseudobulk_385,0.11606329750213393,1.0007058,Immune
pseudobulk_386,0.1242909117718196,1.087249,Immune
pseudobulk_387,0.1570329575051769,1.0703025,Immune
pseudobulk_388,0.16762868491695948,1.0567017,Immune
pseudobulk_389,0.1789207642705116,1.0377928,Immune
pseudobulk_390,0.13028943506378385,1.0305225,Immune
pseudobulk_391,0.135856944036729,1.1082375,Immune
pseudobulk_392,0.14081976013914885,1.1609143,Immune
pseudobulk_393,0.16309608795154049,0.9065092,Nephron epithelium
pseudobulk_394,0.12146920939286741,1.3537121,Immune
pseudobulk_395,0.08927861406578741,0.93101376,Immune
pseudobulk_396,0.11114002580324829,1.2565783,Immune
pseudobulk_397,0.10914629668559132,1.0536817,Immune
pseudobulk_398,0.08217232629430953,0.9669402,Immune
pseudobulk_399,0.10852809946208863,1.0558237,Immune
pseudobulk_400,0.1475765731342982,1.0456828,Immune
pseudobulk_401,0.12566011735838942,1.1221175,Immune
pseudobulk_402,0.07839881830250019,0.9887286,Immune
pseudobulk_403,0.12987693038348555,1.2692783,Immune
pseudobulk_404,0.1346751215833103,1.1526817,Immune
pseudobulk_405,0.07161529589211309,0.7159336,Immune
pseudobulk_406,0.11130439585420157,1.030966,Immune
pseudobulk_407,0.03333082734479635,1.076278,Nephron epithelium
pseudobulk_408,0.08160394149399187,1.0672019,Endothelium
pseudobulk_409,0.010196414227037136,0.87073565,Immune
pseudobulk_410,0.0688968623251158,1.0677671,Immune
pseudobulk_411,0.14436818839157814,0.92207474,Immune
pseudobulk_412,0.04886821831996455,0.0,Endothelium
pseudobulk_413,0.10629821309339334,0.6580531,Nephron epithelium
pseudobulk_414,0.1651123048468402,0.51593554,Nephron epithelium
pseudobulk_415,0.029547421924687095,0.76065356,Immune
pseudobulk_416,0.04409475519787227,0.0,Nephron epithelium
pseudobulk_417,0.037291793982601455,0.9931872,Immune
pseudobulk_418,0.060493395097862224,0.64187574,Nephron epithelium
pseudobulk_419,0.11308376237866162,0.6767943,Immune
pseudobulk_420,0.14924674901794474,0.81613386,Nephron epithelium
pseudobulk_421,0.08260983468789805,0.72537607,Nephron epithelium
pseudobulk_422,0.13744654380707014,0.0,Nephron epithelium
pseudobulk_423,0.03998414621582684,0.0,Nephron epithelium
pseudobulk_424,0.07820208244697546,0.62749726,Nephron epithelium
pseudobulk_425,0.03631213788230278,0.33380082,Nephron epithelium
pseudobulk_426,0.029339604063350205,0.622538,Nephron epithelium
pseudobulk_427,0.11540827402859291,0.49825662,Immune
pseudobulk_428,0.12346643265231792,0.9028147,Nephron progenitor
pseudobulk_429,0.11798128733834977,0.95461154,Immune
pseudobulk_430,0.0441049375208392,0.55832934,Nephron epithelium
pseudobulk_431,0.10948355631626028,0.5181507,Nephron epithelium
pseudobulk_432,0.11718563953035903,0.72787607,Immune
pseudobulk_433,0.07306881516433099,0.6833194,Nephron epithelium
pseudobulk_434,0.0689761426438025,0.0,Nephron epithelium
pseudobulk_435,0.09418638861188497,1.1659367,Immune
pseudobulk_436,0.08558963853124392,0.51854664,Immune
pseudobulk_437,0.05935698896200586,0.9130713,Immune
pseudobulk_438,0.11490345295214542,0.28035936,Nephron epithelium
pseudobulk_439,0.05402364301369044,0.0,Nephron epithelium
pseudobulk_440,0.05371736135657255,0.72337365,Nephron epithelium
pseudobulk_441,0.06367953902099244,0.5518487,Immune
pseudobulk_442,0.16671064110550662,0.60049087,Nephron epithelium
pseudobulk_443,0.1271355964272482,0.8361772,Nephron epithelium
pseudobulk_444,0.0774209224805388,0.192809,Nephron epithelium
pseudobulk_445,0.09497867749541611,0.94734883,Immune
pseudobulk_446,0.11985391330472014,0.76085687,Immune
pseudobulk_447,0.07379149508278435,0.8780268,Immune
pseudobulk_448,0.1354695281324866,0.5347396,Nephron epithelium
pseudobulk_449,0.12336107298028491,0.6487743,Immune
pseudobulk_450,0.10600851825256294,0.8485219,Nephron epithelium
pseudobulk_451,0.021400782577982152,0.6410606,Nephron epithelium
pseudobulk_452,0.09347306896051726,0.8430639,Endothelium
pseudobulk_453,0.05365128758080304,0.0,Immune
pseudobulk_454,0.12376118395434049,0.9814573,Immune
