,agg_scores,exp_scores,cell_type_category
pseudobulk_93,0.14939012075774258,1.6397432088851929,immune
pseudobulk_94,0.15019118180498384,1.6717679500579834,immune
pseudobulk_95,0.14969214226584762,1.891835331916809,immune
pseudobulk_96,0.1742398444621345,1.9551104307174683,immune
pseudobulk_97,0.1518440205836656,1.6089295148849487,immune
pseudobulk_98,0.16385507158702098,1.8476636409759521,immune
pseudobulk_99,0.1593167189275834,1.8833893537521362,immune
pseudobulk_100,0.16307731042615992,1.9245882034301758,immune
pseudobulk_101,0.16586294537410018,1.8525850772857666,immune
pseudobulk_102,0.17836218103184243,1.9181839227676392,immune
pseudobulk_103,0.14400232827756418,1.1273704767227173,immune
pseudobulk_104,0.1766878080670709,2.204240322113037,immune
pseudobulk_105,0.17756627131893654,2.057248830795288,immune
pseudobulk_106,0.18738043139455718,2.057133674621582,immune
pseudobulk_107,0.17930816374427988,1.9674429893493652,immune
pseudobulk_108,0.18368672474752998,2.007847547531128,immune
pseudobulk_109,0.1774430921650481,1.9915755987167358,immune
pseudobulk_110,0.18223676453635448,2.1342387199401855,immune
pseudobulk_111,0.1556999003514633,1.4444555044174194,immune
pseudobulk_112,0.1775354592245991,1.8409732580184937,immune
pseudobulk_113,0.1269165015255555,0.966293215751648,immune
pseudobulk_114,0.14494394767098012,1.2573208808898926,immune
pseudobulk_115,0.14925159199628843,1.4335002899169922,immune
pseudobulk_116,0.1753933346335531,1.7870564460754395,immune
pseudobulk_117,0.16706043253861805,1.9347509145736694,immune
pseudobulk_118,0.1601979592232953,1.9695727825164795,immune
pseudobulk_119,0.17084106526453852,1.74933660030365,immune
pseudobulk_120,0.1411536003433857,1.4185161590576172,immune
pseudobulk_121,0.1338891674567991,1.2659074068069458,immune
pseudobulk_122,0.144858611340168,1.686105728149414,immune
pseudobulk_123,0.1716806410695414,1.8586180210113525,immune
pseudobulk_124,0.1597236632951524,1.8670802116394043,immune
pseudobulk_125,0.17461931565776379,1.9583640098571777,immune
pseudobulk_126,0.12521918592392348,1.1106330156326294,immune
pseudobulk_127,0.16916716349078248,1.8552587032318115,immune
pseudobulk_128,0.1770490493508974,1.6262346506118774,immune
pseudobulk_129,0.1612750267377114,1.903243899345398,immune
pseudobulk_130,0.15117772493976991,1.9175150394439697,immune
pseudobulk_131,0.1534795993939031,1.9541622400283813,immune
pseudobulk_132,0.14408832865592439,1.301329255104065,immune
pseudobulk_133,0.1500874386692877,1.6251420974731445,immune
pseudobulk_134,0.1417355651501558,1.5964698791503906,immune
pseudobulk_135,0.1632815023185672,2.158745527267456,immune
pseudobulk_136,0.15489222214091447,1.9177005290985107,immune
pseudobulk_137,0.1526956403395153,1.733750820159912,immune
pseudobulk_138,0.13744263225817002,1.7410348653793335,immune
pseudobulk_139,0.176083079975796,2.0009493827819824,immune
pseudobulk_140,0.1545329349464727,1.718536376953125,immune
pseudobulk_141,0.14993599610170238,1.6336467266082764,immune
pseudobulk_142,0.1480541345663358,1.6110789775848389,immune
pseudobulk_143,0.1400931420503172,1.4528230428695679,immune
pseudobulk_144,0.1447139546944517,1.633832335472107,immune
pseudobulk_145,0.1580574034014706,1.7364246845245361,immune
pseudobulk_146,0.17986320817726542,2.0241005420684814,immune
pseudobulk_147,0.1644081089179953,1.9744893312454224,immune
pseudobulk_148,0.1766213808441525,1.9098803997039795,immune
pseudobulk_149,0.17101520617143143,2.037214517593384,immune
pseudobulk_150,0.17095565248746308,2.1088342666625977,immune
pseudobulk_151,0.17192171199712772,2.0237815380096436,immune
pseudobulk_152,0.16629882610868552,1.962510585784912,immune
pseudobulk_153,0.1719437032588744,2.008453130722046,immune
pseudobulk_154,0.134754333179443,1.2770370244979858,immune
pseudobulk_155,0.1585857977916009,1.7690356969833374,immune
pseudobulk_156,0.15936931050964498,1.5373951196670532,immune
pseudobulk_157,0.1527909240685391,1.7275537252426147,immune
pseudobulk_158,0.1716687557054671,1.875745415687561,immune
pseudobulk_159,0.15225481777451833,1.6257758140563965,immune
pseudobulk_160,0.18603676371276262,1.786905288696289,endothelial
pseudobulk_161,0.178699052892624,1.6195356845855713,endothelial
pseudobulk_162,0.1093059799168249,1.1323617696762085,epithelial
pseudobulk_163,0.1878416653489683,1.7798658609390259,connective
