,pseudobulk_0,pseudobulk_1,pseudobulk_2,pseudobulk_3,pseudobulk_4,pseudobulk_5,pseudobulk_6,pseudobulk_7,pseudobulk_8,pseudobulk_9,pseudobulk_10,pseudobulk_11,pseudobulk_12,pseudobulk_13,pseudobulk_14,pseudobulk_15,pseudobulk_16,pseudobulk_17,pseudobulk_18,pseudobulk_19,pseudobulk_20,pseudobulk_21,pseudobulk_22,pseudobulk_23,pseudobulk_24,pseudobulk_25,pseudobulk_26,pseudobulk_27,pseudobulk_28,pseudobulk_29,pseudobulk_30,pseudobulk_31,pseudobulk_32,pseudobulk_33,pseudobulk_34,pseudobulk_35,pseudobulk_36,pseudobulk_37,pseudobulk_38,pseudobulk_39,pseudobulk_40,pseudobulk_41,pseudobulk_42,pseudobulk_43,pseudobulk_44,pseudobulk_45,pseudobulk_46,pseudobulk_47,pseudobulk_48,pseudobulk_49,pseudobulk_50,pseudobulk_51,pseudobulk_52,pseudobulk_53,pseudobulk_54,pseudobulk_55,pseudobulk_56,pseudobulk_57,pseudobulk_58,pseudobulk_59,pseudobulk_60,pseudobulk_61,pseudobulk_62,pseudobulk_63,pseudobulk_64,pseudobulk_65,pseudobulk_66,pseudobulk_67,pseudobulk_68,pseudobulk_69,pseudobulk_70,pseudobulk_71,pseudobulk_72,pseudobulk_73,pseudobulk_74,pseudobulk_75,pseudobulk_76,pseudobulk_77,pseudobulk_78,pseudobulk_79,pseudobulk_80,pseudobulk_81,pseudobulk_82,pseudobulk_83,pseudobulk_84,pseudobulk_85,pseudobulk_86,pseudobulk_87,pseudobulk_88,pseudobulk_89,pseudobulk_90,pseudobulk_91,pseudobulk_92,pseudobulk_93,pseudobulk_94,pseudobulk_95,pseudobulk_96,pseudobulk_97,pseudobulk_98,pseudobulk_99
NR/1:nuclearreceptor,0.00026615239767124876,0.00030396334477700293,0.00024394453794229776,0.00030767622229177505,0.0003049784791073762,0.0003035322151845321,0.00024479419516865164,0.00035588415630627424,0.00022567418272956274,0.00025607725547160953,0.00025267674936912954,0.00020636348199332133,0.00021583040870609693,0.0002559893619036302,0.00023694705305388197,0.00023144985607359558,0.00019196586072212085,0.00021617208403768018,0.00025021727196872234,0.00022722358698956668,0.00022124273527879268,0.0002832277605193667,0.00022361682204063982,0.00024181715707527474,0.00022517736215377226,0.0002033901691902429,0.00027437270910013467,0.00023899695224827155,0.00028059096803190187,0.00015542237451882102,0.00017913204465003219,0.0002784393436741084,0.00024415306688752025,0.0002517590983188711,0.000262937719526235,0.0002484187061781995,0.00018123200425179675,0.00021181093688937835,0.00020513011986622587,0.00022244451247388497,0.0002026472575380467,0.0001891982501547318,0.00024204200599342585,0.0002720270131248981,0.0001997829349420499,0.0002951436472358182,0.00026254566910210997,0.0002710981061682105,0.00026970848557539284,0.00021785284479847178,0.00024085260520223528,0.00025344223104184493,0.00021724230464315042,0.00016532012705283705,0.00018867175458581187,0.00027389874594518915,0.00019031613919651136,0.00020214949472574517,0.00031028615194372833,0.00032107470906339586,0.00029288871155586094,0.00023231510567711666,0.00022070619706937578,0.00022417898435378447,0.000210421574593056,0.0002537930486141704,0.00014636386549682356,0.00026924381381832063,0.0002826124764396809,0.00028663794364547357,0.00025813798856688663,0.0002503928044461645,0.0002705659208004363,0.0002088210021611303,0.00022221659310162067,0.0003164621884934604,0.00025105979875661433,0.00024926562764449045,0.00029862645169487223,0.00018355888096266426,0.00024363413103856146,0.00029915587219875306,0.00024405620206380263,0.000293702440103516,0.0002442084805807099,0.0002582843299023807,0.00026872523449128494,0.0002853187543223612,0.0002926183005911298,0.00026023798272944987,0.00023718587908660993,0.00019176922069163993,0.00025503943470539525,0.00028052964626112953,0.0002906255976995453,0.0002809134457493201,0.00028623984690057114,0.00019286983297206461,0.0002511373022571206,0.0002970070199808106
YY1:C2H2,0.0005070545594207942,0.0005665458156727254,0.0003671855665743351,0.00044500851072371006,0.0005098289693705738,0.0005617308779619634,0.000524188275448978,0.000432878005085513,0.0005485690198838711,0.00044966506538912654,0.0004971043090336025,0.00047196363448165357,0.0004184079298283905,0.000570275355130434,0.0004182086559012532,0.000579578336328268,0.0005157954874448478,0.0004302097368054092,0.0006519936141557992,0.0005164802423678339,0.00047505422844551504,0.0005752989090979099,0.00043197290506213903,0.0007034041336737573,0.00039950967766344547,0.0002976801188196987,0.000595569028519094,0.0005199568113312125,0.00036162565811537206,0.00046837289119139314,0.000583576678764075,0.0003774547076318413,0.00044924140092916787,0.0005491194897331297,0.00041616824455559254,0.0005445618880912662,0.00036610005190595984,0.0005085435113869607,0.0005857617361471057,0.0006098212325014174,0.0003966975782532245,0.00040574517333880067,0.0005380250513553619,0.00039149666554294527,0.0005743269575759768,0.00043486926006153226,0.00044700645958073437,0.0005395871121436357,0.0004270364879630506,0.000654013711027801,0.0004956935881637037,0.00045780724030919373,0.0005742433713749051,0.0005049053579568863,0.0003720458480529487,0.0004717983247246593,0.00041618908289819956,0.0005774722085334361,0.00048242032062262297,0.0006508502410724759,0.0006760008982382715,0.0002882780972868204,0.0004269049677532166,0.00043853739043697715,0.00046259883674792945,0.00044441671343520284,0.00037954270374029875,0.0005273529095575213,0.000476404617074877,0.0006308461306616664,0.0005600778385996819,0.0004443716024979949,0.000538988912012428,0.00039742878288961947,0.00047678023111075163,0.0004250899073667824,0.00046620145440101624,0.000527719093952328,0.00031727610621601343,0.00039219381869770586,0.0007909373962320387,0.0005175446276552975,0.0002935767115559429,0.0005201691528782248,0.0004356768331490457,0.0003624039818532765,0.00046934044803492725,0.0004901959327980876,0.00021773145999759436,0.0005373653839342296,0.000280720938462764,0.0005342580261640251,0.0004241525602992624,0.00039046540041454136,0.0004940285580232739,0.0004017922037746757,0.0003510560200084001,0.0005286082741804421,0.0005293631693348289,0.00023630908981431276
GRHL:CP2,0.00024259388737846166,0.00018293462926521897,0.00021880361600778997,0.00018600348266772926,0.0002470311592333019,0.0002314278535777703,0.00022067072859499604,0.00017998831754084677,0.0002250995603390038,0.00017368233238812536,0.00017889446462504566,0.00017890107119455934,0.000189226062502712,0.00015749009617138654,0.00020885995763819665,0.0001907896512420848,0.0002409004810033366,0.00019071694987360388,0.000250847137067467,0.00020764688088092953,0.00017290946561843157,0.00015360137331299484,0.00017188128549605608,0.00027802246040664613,0.00015228062693495303,0.0001904400996863842,0.00023172097280621529,0.00018087969510816038,0.0001732163509586826,0.00017199627473019063,0.00018493834068067372,0.0001973421749426052,0.00018743856344372034,0.0002219045563833788,0.00022132213052827865,0.00018673008889891207,0.00019203471310902387,0.0001789449161151424,0.00021717495110351592,0.0002020797983277589,0.00022059633920434862,0.00016171867900993675,0.0001860662450781092,0.00022903944773133844,0.00019530209829099476,0.0002515279920771718,0.0002684820501599461,0.00017433075117878616,0.0001625063450774178,0.00024877747637219727,0.0002292381104780361,0.0001698215346550569,0.00023839890491217375,0.00020362937357276678,0.00014801982615608722,0.00018795295909512788,0.000203593066544272,0.00021100870799273252,0.0001993143669096753,0.0002144332102034241,0.00022593418543692678,0.00016863812925294042,0.00020763480279128999,0.00023313933343160897,0.0001751876261550933,0.0001971813471755013,0.00019228103337809443,0.00022771362273488194,0.0001827636151574552,0.00022979546338319778,0.00023523051640950143,0.00022855924908071756,0.00020755028526764363,0.00020391642465256155,0.00021658316836692393,0.00019377082935534418,0.00013919554476160556,0.00020569538173731416,0.00014694036508444697,0.00016608569421805441,0.0002836949424818158,0.00017157680122181773,0.0001914084132295102,0.00020701777248177677,0.00018001774151343852,0.00019160454394295812,0.00019445669022388756,0.00017869286239147186,0.00018559288582764566,0.00021078485588077456,0.00025042874040082097,0.00024266420223284513,0.00018505605112295598,0.00020504013809841126,0.00017340524937026203,0.00016705624875612557,0.0001725688052829355,0.00021659639605786651,0.00017574931553099304,0.00017716531874611974
CENBP:CENPB,0.0002305543312104419,0.00021455493697430938,0.0002295390731887892,0.00020755142031703144,0.00027729771682061255,0.000226560965529643,0.00027898603002540767,0.00023209876962937415,0.0002328921400476247,0.00021870722412131727,0.00023276437423191965,0.00023384613450616598,0.00026926962891593575,0.0002458430826663971,0.00023291268735192716,0.00023396217147819698,0.00021298487263265997,0.00024908778141252697,0.00026420841459184885,0.0003101239271927625,0.00021208415273576975,0.00025406022905372083,0.00021107628708705306,0.0002667935914359987,0.0002277338207932189,0.00024768448201939464,0.00022738402185495943,0.00024766026763245463,0.00019737948605325073,0.00021324121917132288,0.00024870288325473666,0.0002546267642173916,0.00026410073041915894,0.00019935749878641218,0.0002187301724916324,0.0002538844710215926,0.0002042236883426085,0.00022983990493230522,0.00021426832245197147,0.00022444366186391562,0.00024246578686870635,0.00020822070655412972,0.000268620002316311,0.0001750472147250548,0.0002416544157313183,0.000189128695637919,0.0002448336745146662,0.00020136944658588618,0.00021706293046008795,0.0002781716757453978,0.00022776599507778883,0.00023891491582617164,0.00021723669487982988,0.0002789401332847774,0.00020624313037842512,0.0001970755256479606,0.00020518452220130712,0.0002602412714622915,0.0002465099678374827,0.00021624274086207151,0.00026615188107825816,0.00019433884881436825,0.00026066123973578215,0.0002544193703215569,0.00021751660096924752,0.0002606357156764716,0.00024380662944167852,0.000284425012068823,0.00023512900224886835,0.0002280631597386673,0.00021414038201328367,0.00026032995083369315,0.00023451751621905714,0.00024208593822550029,0.0002484972937963903,0.00024654687149450183,0.0002577902632765472,0.00025284127332270145,0.00018049764912575483,0.00024205440422520041,0.00026546494336798787,0.00021847800235264003,0.0002451016625855118,0.0002559536078479141,0.0002565569302532822,0.00019424522179178894,0.00026559564867056906,0.00023769134713802487,0.0001909332349896431,0.00024850101908668876,0.0002884737041313201,0.00022742783767171204,0.00027376055368222296,0.00020238822617102414,0.0002170847583329305,0.00020587467588484287,0.00024643357028253376,0.00025787833146750927,0.0002491347840987146,0.00020639832655433565
HD/1:homeodomain,0.0011247096117585897,0.0010880741756409407,0.0010792179964482784,0.0007566694403067231,0.0009787551825866103,0.0007942303200252354,0.0007689149351790547,0.0009639595518819988,0.0009371255291625857,0.0010611438192427158,0.001016225665807724,0.0011460960377007723,0.0009054853580892086,0.0007944033131934702,0.0009788961615413427,0.0010067080147564411,0.0011454165214672685,0.0013378316070884466,0.001177649013698101,0.0008137584663927555,0.001006861450150609,0.0009444837924093008,0.0008942254353314638,0.0008718515164218843,0.0009815031662583351,0.0009267947752960026,0.0006336055812425911,0.0008493639179505408,0.000999136595055461,0.0008842272218316793,0.0007269023335538805,0.0011649962980300188,0.0009394728695042431,0.0011087246239185333,0.0009911622619256377,0.0011284006759524345,0.00102965347468853,0.0007642849814146757,0.0010127343703061342,0.000985233229584992,0.0009347181185148656,0.0009964063065126538,0.0007841226179152727,0.0010312151862308383,0.0011853680480271578,0.000901052204426378,0.0008898432133719325,0.0009046592167578638,0.0008278185850940645,0.000635436037555337,0.0008891556062735617,0.0008864525589160621,0.0009653737652115524,0.001046645105816424,0.0009031607769429684,0.0009168600663542747,0.0009302808321081102,0.000878616760019213,0.0009768552845343947,0.0011152488877996802,0.0007450544508174062,0.0010532677406445146,0.0008691787952557206,0.0011162715964019299,0.0010059444466605783,0.0011546635068953037,0.0014192648231983185,0.0010429465910419822,0.0009625161183066666,0.0007601035758852959,0.0008543911972083151,0.001021684380248189,0.0007661140989512205,0.0008125227177515626,0.0009786996524780989,0.0010717303957790136,0.000789178884588182,0.0010303794406354427,0.0008776106988079846,0.0009607099345885217,0.0008774211746640503,0.0009790250333026052,0.0008951080963015556,0.000797929591499269,0.0007510663708671927,0.0012732112081721425,0.0007090490544214845,0.0009243261883966625,0.0009535509743727744,0.0009525385103188455,0.0012941206805408,0.0012607610551640391,0.001195172662846744,0.0009954961715266109,0.0013974793255329132,0.0011417322093620896,0.0009145752992480993,0.001179407350718975,0.0009434138773940504,0.0010541706578806043
NFKB/1:NFAT,0.0006022577872499824,0.0006581443594768643,0.0006453220848925412,0.0008443231927230954,0.000580848369281739,0.0007097366615198553,0.0006689825677312911,0.0007335497066378593,0.0006935640121810138,0.0008381461957469583,0.0005746238748542964,0.0006164839724078774,0.0006449511856772006,0.0006893474492244422,0.0006546974182128906,0.0007072208099998534,0.0007013130816631019,0.0007257742690853775,0.0007063687080517411,0.00047841251944191754,0.0006358812679536641,0.0005459677777253091,0.0008016119245439768,0.00047563514090143144,0.0006778178503736854,0.0007096698391251266,0.0006969693931750953,0.0007109855068847537,0.0007046039099805057,0.0006619892083108425,0.0006021377048455179,0.0006248675636015832,0.0005908655002713203,0.0006887971539981663,0.0007582958787679672,0.00045245440560393035,0.0009172216523438692,0.0007973584579303861,0.0006616650498472154,0.0006487476639449596,0.0005107508623041213,0.0006727660074830055,0.0006608361727558076,0.0005679379682987928,0.0005342814838513732,0.0006844131858088076,0.0006077736034058034,0.0004795864224433899,0.0007003525970503688,0.00042776495683938265,0.0006565427756868303,0.0005258789751678705,0.0006537370500154793,0.0005365961696952581,0.000452573352959007,0.0006730250897817314,0.0007004413055256009,0.0006388080073520541,0.0006763737183064222,0.0005154458340257406,0.0005625249468721449,0.0004319274739827961,0.0005328723345883191,0.0005919768009334803,0.0006601965287700295,0.0003950828977394849,0.0006245292606763542,0.0006334572681225836,0.0005049999454058707,0.0004943602252751589,0.0005713585414923728,0.0006066605565138161,0.0007550740847364068,0.0007513667223975062,0.0007971043814904988,0.000795272528193891,0.0006004509632475674,0.0005431416211649776,0.000709679676219821,0.0006895755068399012,0.0005209834198467433,0.0005314481095410883,0.0007539436919614673,0.0004746975901070982,0.0006422901642508805,0.0007100229850038886,0.000706783146597445,0.0006957926088944077,0.0006607968243770301,0.0006448353524319828,0.0007910465355962515,0.0008159031858667731,0.0005740795750170946,0.0008389545255340636,0.0007760826265439391,0.0006692396709695458,0.000692680012434721,0.000762121460866183,0.0007976869819685817,0.0007734618266113102
POU/2:POU,0.0012422837380654528,0.0018738489015959203,0.0024430384510196745,0.0018078365701512666,0.0023431628942489624,0.0014016589557286352,0.0022298654075711966,0.0015949965745676309,0.002268808879307471,0.001708154013613239,0.0013623986014863476,0.0018225387757411227,0.003045758174266666,0.0017327059176750481,0.0018186045053880662,0.0018543535261414945,0.001847679290222004,0.0017973082140088081,0.0019195977001800202,0.002712690213229507,0.0010308758210157976,0.0015224214821500937,0.002279885724419728,0.0022806451888754964,0.0022440863540396094,0.0013686537931789644,0.0013280366256367415,0.001172416828921996,0.0013332679809536785,0.002291129174409434,0.0020433993049664423,0.002252155070891604,0.002236351341707632,0.0014966037106205476,0.0016856657748576254,0.001937084351084195,0.0015358598066086415,0.0020571204222505912,0.002017273276578635,0.0018519190343795344,0.0021844158254680224,0.001616418332559988,0.0015419471892528236,0.0009981079492717981,0.002128324646037072,0.0008225724886870012,0.0022282906575128436,0.0019761277362704277,0.00150335744547192,0.002485528792021796,0.0025985238316934556,0.002020287938648835,0.0019711155619006604,0.0017116920207627118,0.002164876743336208,0.0014118650724412873,0.0022598319337703288,0.0024824239662848413,0.0014141843348625116,0.00221455778228119,0.002030232863035053,0.0018924730829894543,0.001461847685277462,0.0025152901362162083,0.0019902382628060877,0.0022025103389751166,0.0023961812257766724,0.0020445693808142096,0.00161431820015423,0.0024214531731558964,0.0019590413285186514,0.0018784905405482277,0.0029131502378731966,0.0017460300587117672,0.0010438031968078576,0.0020676062267739326,0.0021019592240918428,0.002586886170320213,0.002170572057366371,0.002633738156873733,0.00217749024159275,0.002329825540073216,0.0025818662252277136,0.002073070500046015,0.0023589112097397447,0.0010119901053258218,0.0023212465457618237,0.0011387707345420495,0.0009000286372611299,0.001285490026930347,0.0007796282297931612,0.0016466461820527911,0.0022190441959537566,0.0011603927123360336,0.0006412326474674046,0.0011194284888915718,0.0015472011582460254,0.0015040917205624282,0.0017486843862570822,0.0014009495644131675
CCAAT/CEBP:bZIP,0.003679966786876321,0.0043453273246996105,0.0036531020887196064,0.003211400646250695,0.003930042963474989,0.003975739004090428,0.004332994460128248,0.0038843367365188897,0.003933260159101337,0.004424736776854843,0.004151645756792277,0.0034801047877408564,0.004706384381279349,0.003691073099616915,0.0038701436133123934,0.004455571994185448,0.0037168916314840317,0.003677168977446854,0.003898206225130707,0.004104771767742932,0.003885030746459961,0.0038752457476221025,0.005029117921367288,0.0042815490160137415,0.003576820425223559,0.003916878369636834,0.0037623862735927105,0.004303423047531396,0.004164727230090648,0.004260986286681145,0.004294830549042672,0.003967617230955511,0.004229599086102098,0.003587174287531525,0.004189624858554453,0.004278847016394138,0.0037689547170884907,0.0033711513970047235,0.002871493110433221,0.004348429967649281,0.0036794525221921504,0.003267837571911514,0.003972219710703939,0.004066264315042645,0.003550463996361941,0.002919641206972301,0.004609498137142509,0.003839425800833851,0.0035665822215378284,0.0035720434389077127,0.0040511334664188325,0.0035791591508314013,0.003015371738001704,0.0036632667761296034,0.003577674156986177,0.0034446072531864047,0.003940152528230101,0.003953760082367808,0.003954585758037865,0.003939915797673166,0.0040892114629969,0.003867499763146043,0.004401787417009473,0.004138235934078693,0.004158177878707647,0.004216959234327078,0.0039293826557695866,0.0034281816333532333,0.003928430960513651,0.004282459907699376,0.0037411845405586064,0.003792206582147628,0.0037427893839776516,0.003978972148615867,0.002785258460789919,0.0027966100606136024,0.003745639929547906,0.003643532865680754,0.004014325211755931,0.0040532348793931305,0.004285876697394997,0.004552480124402791,0.003640288719907403,0.003945421718526632,0.003585629863664508,0.0028083830256946385,0.0039130274672061205,0.003579578595235944,0.00249132770113647,0.003569299529772252,0.0022711088531650603,0.0033330722944810987,0.005042940261773765,0.003102150047197938,0.00314496795181185,0.0029340589535422623,0.0039042565040290356,0.0030917302356101573,0.003265296225436032,0.003198307706043124
KLF/SP/1:C2H2,0.00025583250680938363,0.0002405074192211032,0.0001879908231785521,0.0001758275175234303,0.00020951608894392848,0.00020157867402303964,0.00023883914400357753,0.00019811265519820154,0.00017424747056793422,0.00021348177688196301,0.00020872754976153374,0.00021439090778585523,0.00018343432748224586,0.00022905941295903176,0.00020180745923426002,0.00018161498883273453,0.0001785911008482799,0.00016495898307766765,0.00016918526671361178,0.00019073361181654036,0.00022658100351691246,0.00017977440438698977,0.00020009605213999748,0.00017990761261899024,0.0002007669536396861,0.00017137896793428808,0.00016366294585168362,0.0002183153119403869,0.0001986999122891575,0.00020872626919299364,0.0001897173497127369,0.00017381523502990603,0.0002080714184558019,0.00017105659935623407,0.0001525093539385125,0.0001808365195756778,0.00019435353169683367,0.00018905037723015994,0.00018367089796811342,0.00018155804718844593,0.00017234777624253184,0.00020398598280735314,0.00022401491878554225,0.00019259400141891092,0.00024140713503584266,0.00016757666890043765,0.00018836594244930893,0.0001983609690796584,0.00021810208272654563,0.00018247973639518023,0.00016539769421797246,0.0001736415142659098,0.00018587261729408056,0.0002040382823906839,0.00017990109336096793,0.00022324772726278752,0.00017420171934645623,0.00014976754027884454,0.00019740057177841663,0.00017923432460520416,0.0001645713346078992,0.00019883870845660567,0.00020411232253536582,0.0002014072088059038,0.00019128657004330307,0.00019950496789533645,0.0002349954011151567,0.00018848564650397748,0.0001853553985711187,0.0001951017475221306,0.0001530536828795448,0.00016496687021572143,0.00020832345762755722,0.00017570407362654805,0.00025458785239607096,0.0002478592796251178,0.00016731832874938846,0.0002199934097006917,0.00016127614071592689,0.00019440810137894005,0.00016604924167040735,0.00018662451475393027,0.00019054303993470967,0.00022526569955516607,0.0001773128315107897,0.00018230635032523423,0.00014459890371654183,0.00019211253675166517,0.0001650145568419248,0.00022564786195289344,0.000200070149730891,0.000190718041267246,0.00022072810679674149,0.0002110189525410533,0.00024614055291749537,0.00015115225687623024,0.00019159374642185867,0.00018506479682400823,0.000229560217121616,0.00020836148178204894
ZIC/2:C2H2,0.0007616112125106156,0.0006552977720275521,0.0007941918447613716,0.00060972262872383,0.0008953487849794328,0.0007776052225381136,0.0007563956314697862,0.0007528926362283528,0.0007395576685667038,0.0005355738685466349,0.00082638073945418,0.0006050461670383811,0.0006201969226822257,0.0008020781097002327,0.0008429962326772511,0.0007754625985398889,0.0006856400868855417,0.0006443861639127135,0.0006810236372984946,0.0006131857517175376,0.0007597848307341337,0.0006694435141980648,0.0006368195172399282,0.0006239743088372052,0.0008155145915225148,0.0008451424655504525,0.0007123589748516679,0.0007386791985481977,0.0006540155154652894,0.0008013705373741686,0.0006581539637409151,0.000806149619165808,0.0007566682761535048,0.0007131110178306699,0.0008624140755273402,0.0007119752117432654,0.000853304925840348,0.0008041101973503828,0.0007464162190444767,0.000758924288675189,0.0007377606234513223,0.0006963954074308276,0.0007114436593838036,0.0008491426124237478,0.0005038432427681983,0.0007930513238534331,0.0008472244953736663,0.0006276628701016307,0.000684942991938442,0.0007369358791038394,0.0006183671648614109,0.0006796162924729288,0.0007074471795931458,0.000701331184245646,0.0006819046684540808,0.0007338646682910621,0.0006847580661997199,0.0006431352812796831,0.0007934162276796997,0.0007263407460413873,0.0009137098677456379,0.0008587174233980477,0.0009007100597955287,0.0009154978324659169,0.0006212621810846031,0.000832472403999418,0.000666646403260529,0.0006274550105445087,0.0006694127805531025,0.0006459681317210197,0.0009044874459505081,0.0007215474033728242,0.0007087259436957538,0.0007066057878546417,0.0007875771261751652,0.0005404489929787815,0.0007312109810300171,0.0007937165792100132,0.0006387524772435427,0.0005542244180105627,0.0006871090154163539,0.0006548585370182991,0.0006184537778608501,0.0006828746991232038,0.0005758395418524742,0.0008234559209086001,0.0007360350573435426,0.0007696889224462211,0.0007349728839471936,0.0007419646135531366,0.0007583803380839527,0.0006602822686545551,0.000849287724122405,0.0008725009975023568,0.0006838652770966291,0.0008217598660849035,0.0007453806465491652,0.0007713380618952215,0.0005964487791061401,0.0007374722044914961
Ebox/CACCTG:bHLH,0.0010244682198390365,0.0010443811770528555,0.0011628788197413087,0.0010752513771876693,0.0009371069027110934,0.001302299089729786,0.001279824529774487,0.0008389569702558219,0.001297664362937212,0.0011788895353674889,0.0010252045467495918,0.001209690817631781,0.0012796588707715273,0.0011455761268734932,0.0011896223295480013,0.0010921172797679901,0.000958979653660208,0.0009870795765891671,0.0013160521630197763,0.0012585505610331893,0.0010263624135404825,0.0009264915133826435,0.001266253530047834,0.0011445730924606323,0.0009593126596882939,0.0010230601765215397,0.0011532100616022944,0.0012403351720422506,0.0009072099928744137,0.001173516851849854,0.0011607244377955794,0.0007172477780841291,0.0012099342420697212,0.0014244295889511704,0.0013271792558953166,0.0008795002358965576,0.0007849461981095374,0.0010540483053773642,0.0011139377020299435,0.001165600959211588,0.0008778882911428809,0.0010423558996990323,0.001224967767484486,0.0010601048124954104,0.0011218431172892451,0.0010727063054218888,0.00132646388374269,0.0009971861727535725,0.0010273504303768277,0.001269839471206069,0.0011190323857590556,0.000809486664365977,0.0010890240082517266,0.001173685654066503,0.0008203642209991813,0.0012163459323346615,0.0009393681539222598,0.0007976805209182203,0.0012525689089670777,0.0010552327148616314,0.001208922010846436,0.0010911367135122418,0.000822601024992764,0.001230340451002121,0.0010192528134211898,0.0010406955843791366,0.0010685595916584134,0.001113571343012154,0.001187192858196795,0.0009948014048859477,0.0012250612489879131,0.0008710895199328661,0.0010601175017654896,0.0011282999766990542,0.0007228662143461406,0.0009897641139104962,0.0011118046240881085,0.001048077130690217,0.0009944419143721461,0.0009354683570563793,0.0011529000476002693,0.0007769676740281284,0.0011406508274376392,0.0012220670469105244,0.0010624259011819959,0.000548547541256994,0.0009565101936459541,0.0009204567759297788,0.000534231192432344,0.0010754769900813699,0.0008252966799773276,0.0010834819404408336,0.0009066464845091105,0.000527513213455677,0.0006925355410203338,0.0004785388009622693,0.0007456035818904638,0.000999917509034276,0.000906953529920429,0.0004760653537232429
