,agg_scores,exp_scores,cell_type_category
pseudobulk_272,0.3341653343835671,1.9431876,Immune
pseudobulk_273,0.3573363577128467,1.7363635,Immune
pseudobulk_274,0.3612734551755672,1.7636219,Immune
pseudobulk_275,0.3600781442415877,1.7335188,Immune
pseudobulk_276,0.32436350061557134,1.6354706,Immune
pseudobulk_277,0.3505478910796113,1.6464189,Immune
pseudobulk_278,0.3279421911673775,1.9601041,Immune
pseudobulk_279,0.2692368693609343,1.6723791,Immune
pseudobulk_280,0.2968443494235022,1.8282318,Immune
pseudobulk_281,0.3409703225153221,1.8272148,Immune
pseudobulk_282,0.36612619316495576,1.8361175,Immune
pseudobulk_283,0.3573221448673007,1.9337119,Immune
pseudobulk_284,0.35074378821007146,1.8608999,Immune
pseudobulk_285,0.3170539130263779,1.8711914,Immune
pseudobulk_286,0.37331318084521986,1.778108,Immune
pseudobulk_287,0.3702274682841813,2.0027204,Immune
pseudobulk_288,0.321012771347057,1.8819561,Immune
pseudobulk_289,0.33382468398385856,1.8943559,Immune
pseudobulk_290,0.3875104612897608,1.8649834,Immune
pseudobulk_291,0.31378122304943584,1.5816739,Immune
pseudobulk_292,0.33322162727962445,1.9418769,Immune
pseudobulk_293,0.3258300174463393,1.8764323,Immune
pseudobulk_294,0.3959237834638114,1.8497983,Immune
pseudobulk_295,0.30594352865692204,1.7516121,Immune
pseudobulk_296,0.3675439193541165,1.874525,Immune
pseudobulk_297,0.332692917056566,1.814349,Immune
pseudobulk_298,0.34496811070640765,1.8634541,Immune
pseudobulk_299,0.33178050204228937,2.0328002,Immune
pseudobulk_300,0.26842416070617153,1.7796354,Immune
pseudobulk_301,0.36224675159014247,2.1040292,Immune
pseudobulk_302,0.3113564574601887,1.9085608,Immune
pseudobulk_303,0.36745723106819733,1.9002439,Immune
pseudobulk_304,0.38127124879055085,1.8623048,Immune
pseudobulk_305,0.2801219273026915,1.9602257,Immune
pseudobulk_306,0.32379064339270863,2.028163,Immune
pseudobulk_307,0.3998461806033658,2.0384388,Immune
pseudobulk_308,0.29828273122094234,2.014603,Immune
pseudobulk_309,0.3384041554725846,2.0680468,Immune
pseudobulk_310,0.37197521083566126,2.0286393,Immune
pseudobulk_311,0.2555748224089212,1.9266114,Immune
pseudobulk_312,0.3356429073373272,1.814573,Immune
pseudobulk_313,0.3644013719287042,1.9731231,Immune
pseudobulk_314,0.2617773567213493,1.9903834,Immune
pseudobulk_315,0.2511328960138395,2.027553,Immune
pseudobulk_316,0.355968762639588,1.9297345,Immune
pseudobulk_317,0.29288805362853726,1.977424,Immune
pseudobulk_318,0.36269316884186886,1.8546276,Immune
pseudobulk_319,0.32225769614062794,1.9416142,Immune
pseudobulk_320,0.35491286220804297,1.9203334,Immune
pseudobulk_321,0.308397815310985,1.9088964,Immune
pseudobulk_322,0.3027636951947096,2.002636,Immune
pseudobulk_323,0.2780838109936693,1.8174108,Immune
pseudobulk_324,0.2401004806441026,1.8033409,Immune
pseudobulk_325,0.36788681649801125,1.9171598,Immune
pseudobulk_326,0.34979327134147975,2.1136374,Immune
pseudobulk_327,0.34038131530149607,2.1612482,Immune
pseudobulk_328,0.38505689494253714,2.126011,Immune
pseudobulk_329,0.4024169221188284,2.0279593,Immune
pseudobulk_330,0.306060469590332,1.8054645,Immune
pseudobulk_331,0.4248498112263561,1.8775972,Immune
pseudobulk_332,0.37850631634179527,1.9000996,Immune
pseudobulk_333,0.3851511336731873,2.0454798,Immune
pseudobulk_334,0.4097195074379742,1.97744,Immune
pseudobulk_335,0.3930984754024188,1.9591322,Immune
pseudobulk_336,0.3939397903829416,1.9572333,Immune
pseudobulk_337,0.32764190984498726,1.7765234,Immune
pseudobulk_338,0.3087461322021545,1.6981459,Immune
pseudobulk_339,0.32428217697504524,1.9014932,Immune
pseudobulk_340,0.42798169499261784,1.8331305,Immune
pseudobulk_341,0.4076875131485666,1.9122012,Immune
pseudobulk_342,0.4221326397077658,2.0899625,Immune
pseudobulk_343,0.4346610097210086,1.8327113,Immune
pseudobulk_344,0.28303267554595785,1.8048016,Immune
pseudobulk_345,0.4168324523001529,2.025023,Immune
pseudobulk_346,0.41299834119471923,2.0820343,Immune
pseudobulk_347,0.29221121987171345,1.7774367,Immune
pseudobulk_348,0.409671848273743,1.9034436,Immune
pseudobulk_349,0.3866670826938976,1.9621629,Immune
pseudobulk_350,0.3755316964367567,1.9755983,Immune
pseudobulk_351,0.41106050502890373,2.1832876,Immune
pseudobulk_352,0.34235224650527013,1.7781986,Immune
pseudobulk_353,0.4310864731286554,1.821999,Immune
pseudobulk_354,0.2105988564059342,1.5513107,Immune
pseudobulk_355,0.2901763802767268,1.7075769,Immune
pseudobulk_356,0.4245600678211724,2.0846741,Immune
pseudobulk_357,0.2946454538352883,1.6227256,Immune
pseudobulk_358,0.383724765694869,2.110948,Immune
pseudobulk_359,0.25565407837030923,1.8902261,Immune
pseudobulk_360,0.39946020567251533,2.145035,Immune
pseudobulk_361,0.4249676526509882,1.8892517,Immune
pseudobulk_362,0.363229784587912,1.6612273,Immune
pseudobulk_363,0.3890683424751388,1.7700325,Immune
pseudobulk_364,0.393168126783966,1.9868722,Immune
pseudobulk_365,0.37597243187046214,2.074884,Immune
pseudobulk_366,0.422840407740264,1.8949697,Immune
pseudobulk_367,0.2914382819935997,1.8677034,Immune
pseudobulk_368,0.4005343525940296,1.9829688,Immune
pseudobulk_369,0.3985180758695148,1.707291,Immune
pseudobulk_370,0.4044143881187345,1.953352,Immune
pseudobulk_371,0.34119865174246355,1.8779583,Immune
pseudobulk_372,0.4342862509620148,2.0837712,Immune
pseudobulk_373,0.3885372321158197,2.076548,Immune
pseudobulk_374,0.38310294511067544,2.0925498,Immune
pseudobulk_375,0.3914634197579156,2.0720072,Immune
pseudobulk_376,0.4071002388609242,2.1895063,Immune
pseudobulk_377,0.37497317661864266,2.0888157,Immune
pseudobulk_378,0.2930631621475309,1.7222055,Immune
pseudobulk_379,0.39163731582833006,1.9071481,Immune
pseudobulk_380,0.38647863894694284,2.2174878,Immune
pseudobulk_381,0.3863267936052535,1.9950067,Immune
pseudobulk_382,0.3768486844166756,1.8953424,Immune
pseudobulk_383,0.3898805050784345,1.9518595,Immune
pseudobulk_384,0.40419757567371695,1.955411,Immune
pseudobulk_385,0.35497661093579,2.026298,Immune
pseudobulk_386,0.4097794385753175,1.994369,Immune
pseudobulk_387,0.4317331041425055,1.8077068,Immune
pseudobulk_388,0.4193826322598938,1.7972987,Immune
pseudobulk_389,0.411160029078392,1.9765108,Immune
pseudobulk_390,0.4023920692921838,1.9893258,Immune
pseudobulk_391,0.415787752289344,1.7531564,Immune
pseudobulk_392,0.399044915467837,2.1459408,Immune
pseudobulk_393,0.2903633310195527,1.4376466,Nephron epithelium
pseudobulk_394,0.41541525169828863,2.226543,Immune
pseudobulk_395,0.2741557956667261,2.142648,Immune
pseudobulk_396,0.40824464356662116,2.1766212,Immune
pseudobulk_397,0.3514771306553366,1.9147677,Immune
pseudobulk_398,0.4016571941125637,1.8715492,Immune
pseudobulk_399,0.4033268016158512,1.7877731,Immune
pseudobulk_400,0.3776865384255045,1.8744972,Immune
pseudobulk_401,0.28411717660711183,1.6893151,Immune
pseudobulk_402,0.4011551900759131,1.8144274,Immune
pseudobulk_403,0.4143101089018272,2.2241101,Immune
pseudobulk_404,0.3565620467402922,1.8709935,Immune
pseudobulk_405,0.3578321136430388,1.8694395,Immune
pseudobulk_406,0.29158364203745246,1.7784259,Immune
pseudobulk_407,0.1757225598593991,1.1501887,Nephron epithelium
pseudobulk_408,0.26236396566235665,1.730505,Endothelium
pseudobulk_409,0.1954293732018758,1.6530329,Immune
pseudobulk_410,0.3569730390953641,2.0598066,Immune
pseudobulk_411,0.45655103769457434,2.0824356,Immune
pseudobulk_412,0.19476176350163565,1.5688372,Endothelium
pseudobulk_413,0.3270698867014629,1.0633963,Nephron epithelium
pseudobulk_414,0.3554085903987074,1.3262902,Nephron epithelium
pseudobulk_415,0.30516467405633724,1.7557101,Immune
pseudobulk_416,0.19533359661593885,0.99279207,Nephron epithelium
pseudobulk_417,0.22394180644322198,1.7093077,Immune
pseudobulk_418,0.15989737600284282,0.853917,Nephron epithelium
pseudobulk_419,0.3664305448463715,2.1084805,Immune
pseudobulk_420,0.3217261451094484,1.3758506,Nephron epithelium
pseudobulk_421,0.18726008826384205,0.72756904,Nephron epithelium
pseudobulk_422,0.2976350775551396,1.4156522,Nephron epithelium
pseudobulk_423,0.22664028755196994,1.0043292,Nephron epithelium
pseudobulk_424,0.24753074465546812,0.49353138,Nephron epithelium
pseudobulk_425,0.16817124600026723,0.8186257,Nephron epithelium
pseudobulk_426,0.16639747580213585,0.8252448,Nephron epithelium
pseudobulk_427,0.3476415530396084,1.9790837,Immune
pseudobulk_428,0.25656905405835695,1.6531065,Nephron progenitor
pseudobulk_429,0.35446595718055685,2.0090108,Immune
pseudobulk_430,0.18300604364880707,0.52613705,Nephron epithelium
pseudobulk_431,0.3316243740031026,1.1529708,Nephron epithelium
pseudobulk_432,0.34580913877501424,2.018891,Immune
pseudobulk_433,0.22090312286774996,1.2546972,Nephron epithelium
pseudobulk_434,0.23913967365355776,1.1928749,Nephron epithelium
pseudobulk_435,0.37743330741859915,2.0510564,Immune
pseudobulk_436,0.27503151326942954,1.7409171,Immune
pseudobulk_437,0.2442030346830928,1.765293,Immune
pseudobulk_438,0.2728611329036037,1.3769003,Nephron epithelium
pseudobulk_439,0.15489336129701883,1.1107857,Nephron epithelium
pseudobulk_440,0.1830442305441397,0.43096215,Nephron epithelium
pseudobulk_441,0.33516973361362074,1.9139322,Immune
pseudobulk_442,0.3693204105120433,1.2547888,Nephron epithelium
pseudobulk_443,0.31622521640353507,1.2287347,Nephron epithelium
pseudobulk_444,0.31540846501406955,1.1195621,Nephron epithelium
pseudobulk_445,0.35442328059348416,1.8637882,Immune
pseudobulk_446,0.39270690563690314,1.9691533,Immune
pseudobulk_447,0.30644906207777134,1.8169544,Immune
pseudobulk_448,0.2775166133031461,0.9146822,Nephron epithelium
pseudobulk_449,0.37474556384001173,2.024787,Immune
pseudobulk_450,0.27268848774760507,0.9622239,Nephron epithelium
pseudobulk_451,0.18411679320008012,0.56616193,Nephron epithelium
pseudobulk_452,0.24509501091117675,1.7246156,Endothelium
pseudobulk_453,0.3369502595844681,1.8747816,Immune
pseudobulk_454,0.3671660280159696,2.0547616,Immune
pseudobulk_455,0.3417381366455707,1.9467118,Immune
pseudobulk_456,0.16123834430449765,0.87599295,Nephron epithelium
pseudobulk_457,0.3569664252715835,2.0100324,Immune
pseudobulk_458,0.35428518000679504,2.1951857,Immune
pseudobulk_459,0.14404114557490041,0.0,Nephron epithelium
pseudobulk_460,0.21101630876938812,1.0072086,Nephron epithelium
pseudobulk_461,0.39954455727595983,1.9768788,Immune
