,agg_scores,exp_scores,cell_type_category
pseudobulk_441,0.3741254946062294,0.30864733,Immune
pseudobulk_442,0.4688427600462965,0.0,Nephron epithelium
pseudobulk_443,0.4211353607890912,0.0,Nephron epithelium
pseudobulk_444,0.3606255414273356,0.21629953,Nephron epithelium
pseudobulk_445,0.4382078675939706,0.47657654,Immune
pseudobulk_446,0.48385347693146863,0.0,Immune
pseudobulk_447,0.4105423242060591,0.0,Immune
pseudobulk_448,0.39215850997129215,0.0,Nephron epithelium
pseudobulk_449,0.46652320686802917,0.0,Immune
pseudobulk_450,0.34810875214918396,0.0,Nephron epithelium
pseudobulk_451,0.2639845903886427,0.0,Nephron epithelium
pseudobulk_452,0.39586929816959715,0.3870804,Endothelium
pseudobulk_453,0.38774714488954126,0.0,Immune
pseudobulk_454,0.4685599835217965,0.0,Immune
pseudobulk_455,0.4378239706506943,0.0,Immune
pseudobulk_456,0.2472020083246176,0.0,Nephron epithelium
pseudobulk_457,0.45768788917780207,0.0,Immune
pseudobulk_458,0.42499692907790315,0.0,Immune
pseudobulk_459,0.19624743525377883,0.4553782,Nephron epithelium
pseudobulk_460,0.3087759426888366,0.0,Nephron epithelium
pseudobulk_461,0.4635940461121176,0.0,Immune
pseudobulk_462,0.39173944447440723,0.0,Nephron epithelium
pseudobulk_463,0.39594488534703187,0.0,Nephron epithelium
pseudobulk_464,0.2794418322205242,0.0,Nephron epithelium
pseudobulk_465,0.43645921577126134,0.0,Nephron epithelium
pseudobulk_466,0.3672837964091371,0.0,Nephron epithelium
pseudobulk_467,0.4215405451968732,0.35668018,Nephron epithelium
pseudobulk_468,0.384208819682382,0.0,Nephron epithelium
pseudobulk_469,0.2503680616482568,0.0,Nephron epithelium
